algorithm,num_queries,num_plans_per_query,num_communities,equal_sizes,density_in_min,density_in_max,density_out,cost_domain_bound,savings_domain_bound,problem_index,opt_time,costs,normalised_costs
DA_parallel,1000,40,4,false,0.05,1,0.05,20,10,0,149424.88737487793,30269,9.754753464389301
SA_it_1000_npart_0,1000,40,4,false,0.05,1,0.05,20,10,0,998660.4559421539,96895,20
SA_incremental,1000,40,4,false,0.05,1,0.05,20,10,0,243736.81211471558,93026,20
genetic_200,1000,40,4,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,1000,40,4,false,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,1000,40,4,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,40,4,false,0.05,1,0.05,20,10,1,260967.14763259888,21561,6.407429420505201
DA_incremental,1000,40,4,false,0.05,1,0.05,20,10,1,335285.02349472046,3365,1.0
DA_parallel,1000,40,4,false,0.05,1,0.05,20,10,1,193341.5295200348,28745,8.542347696879643
SA_it_1000_npart_0,1000,40,4,false,0.05,1,0.05,20,10,1,1579178.3170700073,95583,20
SA_incremental,1000,40,4,false,0.05,1,0.05,20,10,1,308352.97894477844,92488,20
genetic_200,1000,40,4,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,1000,40,4,false,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,1000,40,4,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,40,4,false,0.05,1,0.05,20,10,2,117651.63130760193,4554,1.2118147951037785
DA_incremental,1000,40,4,false,0.05,1,0.05,20,10,2,238345.94025993347,3758,1.0
DA_parallel,1000,40,4,false,0.05,1,0.05,20,10,2,115300.82465744019,15119,4.023150612027674
SA_it_1000_npart_0,1000,40,4,false,0.05,1,0.05,20,10,2,551867.9552078247,72864,19.389036721660457
SA_incremental,1000,40,4,false,0.05,1,0.05,20,10,2,178453.28307151794,71152,18.93347525279404
genetic_200,1000,40,4,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,1000,40,4,false,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,1000,40,4,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_incremental,1000,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_parallel,1000,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
SA_it_1000_npart_0,1000,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
SA_incremental,1000,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_200,1000,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
genetic_50,1000,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
hill_climbing,1000,50,4,false,0.05,1,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_incremental,1000,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_parallel,1000,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
SA_it_1000_npart_0,1000,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
SA_incremental,1000,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_200,1000,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
genetic_50,1000,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
hill_climbing,1000,50,4,false,0.05,1,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_incremental,1000,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_parallel,1000,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
SA_it_1000_npart_0,1000,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
SA_incremental,1000,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_200,1000,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
genetic_50,1000,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
hill_climbing,1000,50,4,false,0.05,1,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,250,30,4,false,0.05,0.25,0.05,20,10,0,24132.29935836792,3949,1.0
DA_incremental,250,30,4,false,0.05,0.25,0.05,20,10,0,37671.67246246338,4080,1.0331729551785263
DA_parallel,250,30,4,false,0.05,0.25,0.05,20,10,0,24144.9095211029,5383,1.3631299063053939
SA_it_1000_npart_0,250,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
SA_incremental,250,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
HQA_incremental,250,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
genetic_200,250,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
genetic_50,250,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
hill_climbing,250,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,250,30,4,false,0.05,0.25,0.05,20,10,1,23712.65261077881,3820,1.0
DA_incremental,250,30,4,false,0.05,0.25,0.05,20,10,1,37633.3041305542,4097,1.0725130890052357
DA_parallel,250,30,4,false,0.05,0.25,0.05,20,10,1,23716.909910202026,5587,1.462565445026178
SA_it_1000_npart_0,250,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
SA_incremental,250,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
genetic_200,250,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
genetic_50,250,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
hill_climbing,250,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,250,30,4,false,0.05,0.25,0.05,20,10,2,23832.678340911865,3855,1.0070532915360502
DA_incremental,250,30,4,false,0.05,0.25,0.05,20,10,2,36506.5246963501,3828,1.0
DA_parallel,250,30,4,false,0.05,0.25,0.05,20,10,2,24159.820413589478,5205,1.359717868338558
SA_it_1000_npart_0,250,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
SA_incremental,250,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
genetic_200,250,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
genetic_50,250,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
hill_climbing,250,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,250,30,4,false,0.05,0.5,0.05,20,10,0,25015.64811897278,3989,1.054732945531465
DA_incremental,250,30,4,false,0.05,0.5,0.05,20,10,0,37770.78137969971,3782,1.0
DA_parallel,250,30,4,false,0.05,0.5,0.05,20,10,0,23788.19091796875,5971,1.5787942887361184
SA_it_1000_npart_0,250,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
SA_incremental,250,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
HQA_incremental,250,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
genetic_200,250,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
genetic_50,250,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
hill_climbing,250,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,250,30,4,false,0.05,0.5,0.05,20,10,1,23850.44158554077,4139,1.0946839460460196
DA_incremental,250,30,4,false,0.05,0.5,0.05,20,10,1,36585.63059425355,3781,1.0
DA_parallel,250,30,4,false,0.05,0.5,0.05,20,10,1,23593.48225402832,6097,1.61253636604073
SA_it_1000_npart_0,250,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
SA_incremental,250,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
genetic_200,250,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
genetic_50,250,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
hill_climbing,250,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,250,30,4,false,0.05,0.5,0.05,20,10,2,24017.41334915161,3905,1.0
DA_incremental,250,30,4,false,0.05,0.5,0.05,20,10,2,36102.42423629761,4348,1.1134443021766964
DA_parallel,250,30,4,false,0.05,0.5,0.05,20,10,2,23861.539123535156,5656,1.4483994878361075
SA_it_1000_npart_0,250,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
SA_incremental,250,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
genetic_200,250,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
genetic_50,250,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
hill_climbing,250,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,250,30,4,false,0.05,0.75,0.05,20,10,0,23436.501657485962,3922,1.0321052631578946
DA_incremental,250,30,4,false,0.05,0.75,0.05,20,10,0,36188.91272163391,3800,1.0
DA_parallel,250,30,4,false,0.05,0.75,0.05,20,10,0,23494.567415237427,5894,1.5510526315789475
SA_it_1000_npart_0,250,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
SA_incremental,250,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
HQA_incremental,250,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
genetic_200,250,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
genetic_50,250,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
hill_climbing,250,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,250,30,4,false,0.05,0.75,0.05,20,10,1,27008.371417999268,4080,1.0597402597402596
DA_incremental,250,30,4,false,0.05,0.75,0.05,20,10,1,39471.434005737305,3850,1.0
DA_parallel,250,30,4,false,0.05,0.75,0.05,20,10,1,24716.099279403687,5694,1.478961038961039
SA_it_1000_npart_0,250,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
SA_incremental,250,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
genetic_200,250,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
genetic_50,250,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
hill_climbing,250,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,250,30,4,false,0.05,0.75,0.05,20,10,2,27019.76802253723,4043,1.0243222700785406
DA_incremental,250,30,4,false,0.05,0.75,0.05,20,10,2,38666.86952400208,3947,1.0
DA_parallel,250,30,4,false,0.05,0.75,0.05,20,10,2,26398.23534965515,4811,1.218900430706866
SA_it_1000_npart_0,250,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
SA_incremental,250,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
genetic_200,250,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
genetic_50,250,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
hill_climbing,250,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,500,30,4,false,0.05,0.25,0.05,20,10,0,33831.38517379761,3769,1.0400110375275937
DA_incremental,500,30,4,false,0.05,0.25,0.05,20,10,0,55752.856689453125,3624,1.0
DA_parallel,500,30,4,false,0.05,0.25,0.05,20,10,0,34741.99488067628,8281,2.2850441501103753
SA_it_1000_npart_0,500,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
SA_incremental,500,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
HQA_incremental,500,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
genetic_200,500,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
genetic_50,500,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
hill_climbing,500,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,500,30,4,false,0.05,0.25,0.05,20,10,1,33324.27038574219,3885,1.0
DA_incremental,500,30,4,false,0.05,0.25,0.05,20,10,1,64291.35078048707,4511,1.1611325611325611
DA_parallel,500,30,4,false,0.05,0.25,0.05,20,10,1,33787.144895553596,8573,2.2066924066924067
SA_it_1000_npart_0,500,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
SA_incremental,500,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
genetic_200,500,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
genetic_50,500,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
hill_climbing,500,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,500,30,4,false,0.05,0.25,0.05,20,10,2,38407.163314819336,4810,1.3606789250353606
DA_incremental,500,30,4,false,0.05,0.25,0.05,20,10,2,57526.17855453491,3535,1.0
DA_parallel,500,30,4,false,0.05,0.25,0.05,20,10,2,39238.52021217346,7188,2.0333804809052336
SA_it_1000_npart_0,500,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
SA_incremental,500,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
genetic_200,500,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
genetic_50,500,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
hill_climbing,500,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,500,30,4,false,0.05,0.5,0.05,20,10,0,44051.43032455444,6521,1.6981770833333334
DA_incremental,500,30,4,false,0.05,0.5,0.05,20,10,0,63290.3882484436,3840,1.0
DA_parallel,500,30,4,false,0.05,0.5,0.05,20,10,0,40161.37817001343,9032,2.3520833333333333
SA_it_1000_npart_0,500,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
SA_incremental,500,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
HQA_incremental,500,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
genetic_200,500,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
genetic_50,500,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
hill_climbing,500,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,500,30,4,false,0.05,0.5,0.05,20,10,1,39940.332624435425,4571,1.2627071823204419
DA_incremental,500,30,4,false,0.05,0.5,0.05,20,10,1,63206.757331848145,3620,1.0
DA_parallel,500,30,4,false,0.05,0.5,0.05,20,10,1,35164.747667312615,8845,2.4433701657458564
SA_it_1000_npart_0,500,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
SA_incremental,500,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
genetic_200,500,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
genetic_50,500,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
hill_climbing,500,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,500,30,4,false,0.05,0.5,0.05,20,10,2,48711.19639778137,6849,1.9206393718452046
DA_incremental,500,30,4,false,0.05,0.5,0.05,20,10,2,60956.33232688903,3566,1.0
DA_parallel,500,30,4,false,0.05,0.5,0.05,20,10,2,47795.73498725891,7052,1.9775659001682557
SA_it_1000_npart_0,500,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
SA_incremental,500,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
genetic_200,500,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
genetic_50,500,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
hill_climbing,500,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,500,30,4,false,0.05,0.75,0.05,20,10,0,36544.97647476196,4263,1.1331738437001595
DA_incremental,500,30,4,false,0.05,0.75,0.05,20,10,0,56800.27616882324,3762,1.0
DA_parallel,500,30,4,false,0.05,0.75,0.05,20,10,0,35576.420101165764,7817,2.0778841041998937
SA_it_1000_npart_0,500,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
SA_incremental,500,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
HQA_incremental,500,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
genetic_200,500,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
genetic_50,500,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
hill_climbing,500,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,500,30,4,false,0.05,0.75,0.05,20,10,1,71185.67425918579,5895,1.557052297939778
DA_incremental,500,30,4,false,0.05,0.75,0.05,20,10,1,82569.93422317503,3786,1.0
DA_parallel,500,30,4,false,0.05,0.75,0.05,20,10,1,59214.880783081055,10514,2.7770734284204965
SA_it_1000_npart_0,500,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
SA_incremental,500,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
genetic_200,500,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
genetic_50,500,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
hill_climbing,500,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,500,30,4,false,0.05,0.75,0.05,20,10,2,44309.40273094177,6540,1.640742599096839
DA_incremental,500,30,4,false,0.05,0.75,0.05,20,10,2,63781.20026588439,3986,1.0
DA_parallel,500,30,4,false,0.05,0.75,0.05,20,10,2,41152.74507713318,6837,1.715253386853989
SA_it_1000_npart_0,500,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
SA_incremental,500,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
genetic_200,500,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
genetic_50,500,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
hill_climbing,500,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,750,30,4,false,0.05,0.25,0.05,20,10,0,62569.427154541016,5040,1.4031180400890868
DA_incremental,750,30,4,false,0.05,0.25,0.05,20,10,0,98759.65915870665,3592,1.0
DA_parallel,750,30,4,false,0.05,0.25,0.05,20,10,0,61046.95116233826,10353,2.882238307349666
SA_it_1000_npart_0,750,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
SA_incremental,750,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
genetic_200,750,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
genetic_50,750,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
hill_climbing,750,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,750,30,4,false,0.05,0.25,0.05,20,10,1,48559.99809837341,3429,1.0
DA_incremental,750,30,4,false,0.05,0.25,0.05,20,10,1,94945.88667297363,3766,1.0982793817439487
DA_parallel,750,30,4,false,0.05,0.25,0.05,20,10,1,54383.003887176514,11828,3.449402158063575
SA_it_1000_npart_0,750,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
SA_incremental,750,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
genetic_200,750,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
genetic_50,750,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
hill_climbing,750,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,750,30,4,false,0.05,0.25,0.05,20,10,2,48747.60708808899,4440,1.2271973466003316
DA_incremental,750,30,4,false,0.05,0.25,0.05,20,10,2,86090.07280540466,3618,1.0
DA_parallel,750,30,4,false,0.05,0.25,0.05,20,10,2,57261.43096160889,12215,3.3761746821448315
SA_it_1000_npart_0,750,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
SA_incremental,750,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
genetic_200,750,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
genetic_50,750,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
hill_climbing,750,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,750,30,4,false,0.05,0.5,0.05,20,10,0,54483.71615028381,6589,1.9076433121019107
DA_incremental,750,30,4,false,0.05,0.5,0.05,20,10,0,92970.89727592468,3454,1.0
DA_parallel,750,30,4,false,0.05,0.5,0.05,20,10,0,55472.555513381965,12786,3.7017950202663576
SA_it_1000_npart_0,750,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
SA_incremental,750,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
genetic_200,750,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
genetic_50,750,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
hill_climbing,750,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,750,30,4,false,0.05,0.5,0.05,20,10,1,64417.21367073059,9856,2.626865671641791
DA_incremental,750,30,4,false,0.05,0.5,0.05,20,10,1,97912.6007862091,3752,1.0
DA_parallel,750,30,4,false,0.05,0.5,0.05,20,10,1,60011.13347053528,12783,3.4069829424307034
SA_it_1000_npart_0,750,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
SA_incremental,750,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
genetic_200,750,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
genetic_50,750,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
hill_climbing,750,30,4,false,0.05,0.5,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,750,30,4,false,0.05,0.5,0.05,20,10,2,55123.76138305664,5695,1.5564361847499317
DA_incremental,750,30,4,false,0.05,0.5,0.05,20,10,2,84114.66268539429,3659,1.0
DA_parallel,750,30,4,false,0.05,0.5,0.05,20,10,2,54401.57339668273,12799,3.4979502596337797
SA_it_1000_npart_0,750,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
SA_incremental,750,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
genetic_200,750,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
genetic_50,750,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
hill_climbing,750,30,4,false,0.05,0.5,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,750,30,4,false,0.05,0.75,0.05,20,10,0,74164.90074539185,9413,2.379423660262892
DA_incremental,750,30,4,false,0.05,0.75,0.05,20,10,0,117424.62109565735,3956,1.0
DA_parallel,750,30,4,false,0.05,0.75,0.05,20,10,0,65345.29626083373,16337,4.129676440849343
SA_it_1000_npart_0,750,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
SA_incremental,750,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
genetic_200,750,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
genetic_50,750,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
hill_climbing,750,30,4,false,0.05,0.75,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,750,30,4,false,0.05,0.75,0.05,20,10,1,59692.51326560974,4711,1.2226836231507916
DA_incremental,750,30,4,false,0.05,0.75,0.05,20,10,1,95055.1334991455,3853,1.0
DA_parallel,750,30,4,false,0.05,0.75,0.05,20,10,1,56331.88039207458,14364,3.728004152608357
SA_it_1000_npart_0,750,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
SA_incremental,750,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
genetic_200,750,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
genetic_50,750,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
hill_climbing,750,30,4,false,0.05,0.75,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,750,30,4,false,0.05,0.75,0.05,20,10,2,50972.22830963135,3560,1.0
DA_incremental,750,30,4,false,0.05,0.75,0.05,20,10,2,80958.14467430113,4907,1.378370786516854
DA_parallel,750,30,4,false,0.05,0.75,0.05,20,10,2,51768.2744216919,14368,4.035955056179775
SA_it_1000_npart_0,750,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
SA_incremental,750,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
genetic_200,750,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
genetic_50,750,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
hill_climbing,750,30,4,false,0.05,0.75,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,30,4,false,0.05,0.25,0.05,20,10,0,82611.20105552673,10648,2.957777777777778
DA_incremental,1000,30,4,false,0.05,0.25,0.05,20,10,0,138424.86823654175,3600,1.0
DA_parallel,1000,30,4,false,0.05,0.25,0.05,20,10,0,83510.275390625,14186,3.9405555555555556
SA_it_1000_npart_0,1000,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
SA_incremental,1000,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
genetic_200,1000,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
genetic_50,1000,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
hill_climbing,1000,30,4,false,0.05,0.25,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,30,4,false,0.05,0.25,0.05,20,10,1,87136.49158287048,10681,2.951367781155015
DA_incremental,1000,30,4,false,0.05,0.25,0.05,20,10,1,167606.55770874023,3619,1.0
DA_parallel,1000,30,4,false,0.05,0.25,0.05,20,10,1,101090.63362503053,25859,7.145344017684443
SA_it_1000_npart_0,1000,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
SA_incremental,1000,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
genetic_200,1000,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
genetic_50,1000,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
hill_climbing,1000,30,4,false,0.05,0.25,0.05,20,10,1,0,n/a,20
DA_tl_20_npart_0,1000,30,4,false,0.05,0.25,0.05,20,10,2,68010.32811355591,4383,1.2872246696035243
DA_incremental,1000,30,4,false,0.05,0.25,0.05,20,10,2,130311.26183319092,3405,1.0
DA_parallel,1000,30,4,false,0.05,0.25,0.05,20,10,2,84069.77628517151,15703,4.611747430249633
SA_it_1000_npart_0,1000,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
SA_incremental,1000,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
genetic_200,1000,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
genetic_50,1000,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
hill_climbing,1000,30,4,false,0.05,0.25,0.05,20,10,2,0,n/a,20
DA_tl_20_npart_0,1000,30,4,false,0.05,0.5,0.05,20,10,0,106940.11469459534,5500,1.590974833670813
DA_incremental,1000,30,4,false,0.05,0.5,0.05,20,10,0,152994.12302398682,3457,1.0
DA_parallel,1000,30,4,false,0.05,0.5,0.05,20,10,0,87322.33297729492,19827,5.735319641307492
SA_it_1000_npart_0,1000,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
SA_incremental,1000,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
genetic_200,1000,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
genetic_50,1000,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
hill_climbing,1000,30,4,false,0.05,0.5,0.05,20,10,0,0,n/a,20
DA_tl_20_npart_0,1000,30,4,false,0.05,0.5,0.05,20,10,1,149400.81965446472,16156,4.8212473888391525
DA_incremental,1000,30,4,false,0.05,0.5,0.05,20,10,1,161495.9223918915,3351,1.0
DA_parallel,1000,30,4,false,0.05,0.5,0.05,20,10,1,122977.45564842224,27455,8.19307669352432
